,subID,subNum,duration,rel_nan,rank,cmat_nan,dataset,scaned_twice
784,sub-0051113,51113,5.933333333333334,False,34.0,False,ABIDE I,False
785,sub-0051114,51114,5.933333333333334,False,1.0,False,ABIDE I,False
786,sub-0051115,51115,5.566666666666666,False,550.0,False,ABIDE I,False
787,sub-0051116,51116,5.966666666666667,False,38.0,False,ABIDE I,False
788,sub-0051117,51117,5.933333333333334,False,68.0,False,ABIDE I,False
789,sub-0051118,51118,5.0,False,1.0,False,ABIDE I,False
790,sub-0051119,51119,5.933333333333334,False,15.0,False,ABIDE I,False
791,sub-0051120,51120,5.9,False,6.0,False,ABIDE I,False
792,sub-0051121,51121,5.966666666666667,False,13.0,False,ABIDE I,False
793,sub-0051122,51122,5.4,False,13.0,False,ABIDE I,False
794,sub-0051123,51123,4.566666666666666,False,179.0,False,ABIDE I,False
795,sub-0051124,51124,5.966666666666667,False,2.0,False,ABIDE I,False
796,sub-0051125,51125,5.966666666666667,False,1.0,False,ABIDE I,False
797,sub-0051126,51126,5.933333333333334,False,1.0,False,ABIDE I,False
798,sub-0051127,51127,3.6666666666666665,False,1.0,False,ABIDE I,False
799,sub-0051128,51128,5.966666666666667,False,2.0,False,ABIDE I,False
800,sub-0051129,51129,5.766666666666667,False,4.0,False,ABIDE I,False
801,sub-0051130,51130,5.4,False,1.0,False,ABIDE I,False
802,sub-0051131,51131,5.833333333333333,False,2.0,False,ABIDE I,False
803,sub-0051132,51132,4.8,False,1.0,False,ABIDE I,False
804,sub-0051133,51133,4.8,False,68.0,False,ABIDE I,False
805,sub-0051134,51134,4.7,False,1.0,False,ABIDE I,False
806,sub-0051135,51135,4.966666666666667,False,30.0,False,ABIDE I,False
807,sub-0051136,51136,1.2333333333333334,False,22.0,False,ABIDE I,False
808,sub-0051137,51137,4.233333333333333,False,7.0,False,ABIDE I,False
809,sub-0051138,51138,4.9,False,1.0,False,ABIDE I,False
810,sub-0051139,51139,4.966666666666667,False,8.0,False,ABIDE I,False
811,sub-0051140,51140,4.933333333333334,False,453.0,False,ABIDE I,False
812,sub-0051141,51141,4.333333333333333,False,68.0,False,ABIDE I,False
813,sub-0051142,51142,4.766666666666667,False,9.0,False,ABIDE I,False
814,sub-0051146,51146,5.966666666666667,False,24.0,False,ABIDE I,False
815,sub-0051147,51147,5.966666666666667,False,40.0,False,ABIDE I,False
816,sub-0051148,51148,5.833333333333333,False,8.0,False,ABIDE I,False
817,sub-0051149,51149,5.366666666666666,False,2.0,False,ABIDE I,False
818,sub-0051150,51150,3.7333333333333334,False,1299.0,False,ABIDE I,False
819,sub-0051151,51151,5.933333333333334,False,56.0,False,ABIDE I,False
820,sub-0051152,51152,5.9,False,1.0,False,ABIDE I,False
821,sub-0051153,51153,5.866666666666666,False,1.0,False,ABIDE I,False
822,sub-0051154,51154,5.666666666666667,False,1.0,False,ABIDE I,False
823,sub-0051155,51155,5.866666666666666,False,1.0,False,ABIDE I,False
824,sub-0051156,51156,4.933333333333334,False,4.0,False,ABIDE I,False
825,sub-0051159,51159,3.8666666666666667,False,923.0,False,ABIDE I,False
826,sub-0051160,51160,5.1,False,203.0,False,ABIDE I,False
827,sub-0051161,51161,2.8333333333333335,False,8.0,False,ABIDE I,False
828,sub-0051162,51162,6.0,False,2.0,False,ABIDE I,False
829,sub-0051163,51163,5.466666666666667,False,1.0,False,ABIDE I,False
830,sub-0051164,51164,5.2,False,211.0,False,ABIDE I,False
831,sub-0051165,51165,5.266666666666667,False,525.0,False,ABIDE I,False
832,sub-0051166,51166,2.3666666666666667,False,6.0,False,ABIDE I,False
833,sub-0051167,51167,4.6,False,25.0,False,ABIDE I,False
834,sub-0051168,51168,4.866666666666666,False,26.0,False,ABIDE I,False
835,sub-0051169,51169,5.066666666666666,False,1.0,False,ABIDE I,False
836,sub-0051170,51170,5.433333333333334,False,1.0,False,ABIDE I,False
837,sub-0051171,51171,5.533333333333333,False,1.0,False,ABIDE I,False
838,sub-0051172,51172,5.166666666666667,False,1.0,False,ABIDE I,False
839,sub-0051173,51173,5.466666666666667,False,478.0,False,ABIDE I,False
840,sub-0051174,51174,7.433333333333334,False,1.0,False,ABIDE I,False
841,sub-0051175,51175,4.4,False,31.0,False,ABIDE I,False
842,sub-0051176,51176,2.4,False,1.0,False,ABIDE I,False
843,sub-0051177,51177,5.966666666666667,False,4.0,False,ABIDE I,False
844,sub-0051178,51178,4.6,False,122.0,False,ABIDE I,False
845,sub-0051179,51179,4.3,False,1.0,False,ABIDE I,False
846,sub-0051180,51180,7.7,False,1.0,False,ABIDE I,False
847,sub-0051181,51181,7.266666666666667,False,4.0,False,ABIDE I,False
848,sub-0051182,51182,8.0,False,1.0,False,ABIDE I,False
849,sub-0051183,51183,6.133333333333334,False,11.0,False,ABIDE I,False
850,sub-0051184,51184,7.666666666666667,False,2.0,False,ABIDE I,False
851,sub-0051185,51185,4.233333333333333,False,12.0,False,ABIDE I,False
852,sub-0051186,51186,4.4,False,49.0,False,ABIDE I,False
853,sub-0051187,51187,7.7,False,1.0,False,ABIDE I,False
854,sub-0051188,51188,7.966666666666667,False,7.0,False,ABIDE I,False
855,sub-0051189,51189,6.2,False,17.0,False,ABIDE I,False
856,sub-0051190,51190,7.6,False,6.0,False,ABIDE I,False
857,sub-0051191,51191,6.866666666666666,False,41.0,False,ABIDE I,False
858,sub-0051192,51192,7.3,False,1.0,False,ABIDE I,False
859,sub-0051193,51193,6.533333333333333,False,4.0,False,ABIDE I,False
860,sub-0051194,51194,8.0,False,1.0,False,ABIDE I,False
861,sub-0051195,51195,5.733333333333333,False,253.0,False,ABIDE I,False
862,sub-0051196,51196,6.7,False,154.0,False,ABIDE I,False
863,sub-0051197,51197,7.7,False,1.0,False,ABIDE I,False
864,sub-0051198,51198,7.966666666666667,False,1.0,False,ABIDE I,False
865,sub-0051199,51199,5.433333333333334,False,1224.0,False,ABIDE I,False
866,sub-0051201,51201,2.3,False,1518.0,False,ABIDE I,False
867,sub-0051202,51202,3.8,False,524.0,False,ABIDE I,False
868,sub-0051203,51203,2.35,False,786.0,False,ABIDE I,False
869,sub-0051204,51204,1.35,False,468.0,False,ABIDE I,False
870,sub-0051205,51205,5.6,False,7.0,False,ABIDE I,False
871,sub-0051206,51206,5.3,False,11.0,False,ABIDE I,False
872,sub-0051207,51207,3.9,False,240.0,False,ABIDE I,False
873,sub-0051208,51208,4.95,False,1.0,False,ABIDE I,False
874,sub-0051209,51209,2.65,False,1.0,False,ABIDE I,True
875,sub-0051210,51210,5.25,False,1.0,False,ABIDE I,False
876,sub-0051211,51211,4.75,False,265.0,False,ABIDE I,False
877,sub-0051212,51212,5.0,False,10.0,False,ABIDE I,False
878,sub-0051214,51214,5.05,False,1.0,False,ABIDE I,False
879,sub-0051215,51215,4.25,False,3.0,False,ABIDE I,True
880,sub-0051216,51216,4.45,False,2.0,False,ABIDE I,False
881,sub-0051217,51217,5.75,False,1.0,False,ABIDE I,False
882,sub-0051218,51218,5.85,False,175.0,False,ABIDE I,False
883,sub-0051219,51219,4.75,False,64.0,False,ABIDE I,False
884,sub-0051220,51220,5.3,False,4.0,False,ABIDE I,False
885,sub-0051221,51221,5.05,False,44.0,False,ABIDE I,False
886,sub-0051222,51222,5.7,False,5.0,False,ABIDE I,False
887,sub-0051223,51223,5.35,False,135.0,False,ABIDE I,False
888,sub-0051224,51224,5.8,False,96.0,False,ABIDE I,False
889,sub-0051225,51225,5.15,False,104.0,False,ABIDE I,False
890,sub-0051226,51226,5.2,False,4.0,False,ABIDE I,False
891,sub-0051227,51227,2.65,False,2.0,False,ABIDE I,False
892,sub-0051229,51229,5.85,False,289.0,False,ABIDE I,False
893,sub-0051230,51230,5.85,False,23.0,False,ABIDE I,False
894,sub-0051231,51231,4.15,False,130.0,False,ABIDE I,True
895,sub-0051234,51234,5.95,False,32.0,False,ABIDE I,True
896,sub-0051235,51235,5.5,False,64.0,False,ABIDE I,True
897,sub-0051236,51236,3.8,False,48.0,False,ABIDE I,True
898,sub-0051237,51237,6.0,False,1.0,False,ABIDE I,False
899,sub-0051238,51238,1.35,False,1240.0,False,ABIDE I,False
900,sub-0051239,51239,4.4,False,76.0,False,ABIDE I,False
901,sub-0051240,51240,5.55,False,1.0,False,ABIDE I,False
902,sub-0051241,51241,5.9,False,3.0,False,ABIDE I,False
903,sub-0051248,51248,5.85,False,56.0,False,ABIDE I,False
904,sub-0051249,51249,5.6,False,64.0,False,ABIDE I,False
905,sub-0051250,51250,5.05,False,8.0,False,ABIDE I,False
906,sub-0051251,51251,4.15,False,59.0,False,ABIDE I,False
907,sub-0051252,51252,5.5,False,79.0,False,ABIDE I,False
908,sub-0051253,51253,5.95,False,1.0,False,ABIDE I,False
909,sub-0051254,51254,5.65,False,33.0,False,ABIDE I,False
910,sub-0051255,51255,5.55,False,1.0,False,ABIDE I,False
911,sub-0051256,51256,5.7,False,3.0,False,ABIDE I,False
912,sub-0051257,51257,5.55,False,11.0,False,ABIDE I,False
913,sub-0051258,51258,2.2,False,18.0,False,ABIDE I,True
914,sub-0051259,51259,3.15,False,13.0,False,ABIDE I,False
915,sub-0051260,51260,5.85,False,1.0,False,ABIDE I,False
916,sub-0051261,51261,5.2,False,2.0,False,ABIDE I,False
917,sub-0051262,51262,5.5,False,1.0,False,ABIDE I,False
918,sub-0051263,51263,4.15,False,11.0,False,ABIDE I,False
919,sub-0051264,51264,5.55,False,8.0,False,ABIDE I,False
920,sub-0051265,51265,5.95,False,1.0,False,ABIDE I,False
921,sub-0051266,51266,4.85,False,650.0,False,ABIDE I,False
922,sub-0051267,51267,6.0,False,1.0,False,ABIDE I,False
923,sub-0051268,51268,5.8,False,1.0,False,ABIDE I,False
924,sub-0051269,51269,5.6,False,1.0,False,ABIDE I,False
925,sub-0051271,51271,6.0,False,1.0,False,ABIDE I,False
926,sub-0051272,51272,5.95,False,975.0,False,ABIDE I,False
927,sub-0051273,51273,5.55,False,14.0,False,ABIDE I,False
928,sub-0051275,51275,5.3,False,1.0,False,ABIDE I,False
929,sub-0051276,51276,5.85,False,1.0,False,ABIDE I,False
930,sub-0051277,51277,6.0,False,2.0,False,ABIDE I,False
931,sub-0051278,51278,3.1,False,1.0,False,ABIDE I,False
932,sub-0051279,51279,5.85,False,2.0,False,ABIDE I,False
933,sub-0051280,51280,6.0,False,1.0,False,ABIDE I,False
934,sub-0051281,51281,5.45,False,1.0,False,ABIDE I,False
935,sub-0051282,51282,5.3,False,1.0,False,ABIDE I,False
936,sub-0051291,51291,5.5,False,271.0,False,ABIDE I,False
937,sub-0051292,51292,2.5,False,1.0,False,ABIDE I,True
938,sub-0051293,51293,5.95,False,3.0,False,ABIDE I,False
939,sub-0051294,51294,4.4,False,5.0,False,ABIDE I,True
940,sub-0051295,51295,5.0,False,1.0,False,ABIDE I,False
941,sub-0051297,51297,2.45,False,23.0,False,ABIDE I,False
942,sub-0051298,51298,4.3,False,2.0,False,ABIDE I,True
943,sub-0051299,51299,4.05,False,1.0,False,ABIDE I,False
944,sub-0051300,51300,1.95,False,1535.0,False,ABIDE I,True
945,sub-0051301,51301,4.6,False,24.0,False,ABIDE I,False
946,sub-0051302,51302,4.4,False,68.0,False,ABIDE I,False
947,sub-0051303,51303,5.95,False,1.0,False,ABIDE I,False
948,sub-0051304,51304,3.7,False,930.0,False,ABIDE I,False
949,sub-0051305,51305,5.9,False,11.0,False,ABIDE I,False
950,sub-0051306,51306,4.45,False,11.0,False,ABIDE I,False
951,sub-0051307,51307,4.7,False,62.0,False,ABIDE I,True
952,sub-0051308,51308,5.95,False,1.0,False,ABIDE I,False
953,sub-0051309,51309,4.75,False,45.0,False,ABIDE I,False
954,sub-0051311,51311,6.0,False,1.0,False,ABIDE I,False
955,sub-0051312,51312,5.05,False,16.0,False,ABIDE I,True
956,sub-0051313,51313,5.95,False,1.0,False,ABIDE I,True
957,sub-0051314,51314,5.4,False,13.0,False,ABIDE I,False
958,sub-0051315,51315,5.9,False,3.0,False,ABIDE I,True
959,sub-0051316,51316,5.45,False,5.0,False,ABIDE I,False
960,sub-0051317,51317,5.6,False,10.0,False,ABIDE I,False
961,sub-0051318,51318,6.0,False,39.0,False,ABIDE I,False
962,sub-0051319,51319,6.0,False,118.0,False,ABIDE I,False
963,sub-0051320,51320,2.6,False,197.0,False,ABIDE I,False
964,sub-0051321,51321,5.8,False,1.0,False,ABIDE I,False
965,sub-0051322,51322,5.95,False,1.0,False,ABIDE I,False
966,sub-0051323,51323,6.0,False,1.0,False,ABIDE I,False
967,sub-0051324,51324,5.45,False,1.0,False,ABIDE I,False
968,sub-0051325,51325,6.0,False,1.0,False,ABIDE I,False
969,sub-0051326,51326,5.45,False,130.0,False,ABIDE I,False
970,sub-0051327,51327,5.5,False,434.0,False,ABIDE I,False
971,sub-0051328,51328,5.7,False,1.0,False,ABIDE I,False
972,sub-0051329,51329,6.8,False,65.0,False,ABIDE I,False
973,sub-0051330,51330,7.25,False,1.0,False,ABIDE I,False
974,sub-0051331,51331,9.1,False,67.0,False,ABIDE I,False
975,sub-0051332,51332,5.7,False,34.0,False,ABIDE I,False
976,sub-0051333,51333,5.25,False,1.0,False,ABIDE I,False
977,sub-0051334,51334,4.95,False,18.0,False,ABIDE I,False
978,sub-0051335,51335,5.9,False,38.0,False,ABIDE I,False
979,sub-0051336,51336,4.0,False,402.0,False,ABIDE I,False
980,sub-0051338,51338,5.85,False,9.0,False,ABIDE I,False
981,sub-0051339,51339,5.75,False,1.0,False,ABIDE I,False
982,sub-0051340,51340,5.75,False,1.0,False,ABIDE I,False
983,sub-0051341,51341,4.25,False,33.0,False,ABIDE I,False
984,sub-0051342,51342,5.85,False,6.0,False,ABIDE I,False
985,sub-0051343,51343,5.45,False,927.0,False,ABIDE I,False
986,sub-0051344,51344,5.3,False,38.0,False,ABIDE I,False
987,sub-0051345,51345,6.0,False,1.0,False,ABIDE I,False
988,sub-0051346,51346,5.6,False,1.0,False,ABIDE I,False
989,sub-0051347,51347,6.0,False,1.0,False,ABIDE I,False
990,sub-0051348,51348,4.45,False,64.0,False,ABIDE I,False
991,sub-0051349,51349,7.7,False,1.0,False,ABIDE I,False
992,sub-0051350,51350,4.2,False,111.0,False,ABIDE I,False
993,sub-0051351,51351,9.2,False,1.0,False,ABIDE I,False
994,sub-0051354,51354,6.75,False,5.0,False,ABIDE I,False
995,sub-0051355,51355,7.05,False,1.0,False,ABIDE I,False
996,sub-0051356,51356,9.75,False,1.0,False,ABIDE I,False
997,sub-0051357,51357,9.9,False,1.0,False,ABIDE I,False
998,sub-0051358,51358,4.15,False,1.0,False,ABIDE I,False
999,sub-0051359,51359,2.8,False,3.0,False,ABIDE I,False
1000,sub-0051360,51360,8.8,False,1.0,False,ABIDE I,False
1001,sub-0051361,51361,7.3,False,1.0,False,ABIDE I,False
1002,sub-0051362,51362,6.0,False,10.0,False,ABIDE I,False
1003,sub-0051363,51363,5.7,False,796.0,False,ABIDE I,False
1004,sub-0051364,51364,4.75,False,43.0,False,ABIDE I,False
1005,sub-0051365,51365,4.85,False,1.0,False,ABIDE I,False
1006,sub-0051366,51366,4.15,False,1.0,False,ABIDE I,False
1007,sub-0051367,51367,6.0,False,894.0,False,ABIDE I,False
1008,sub-0051368,51368,5.95,False,1.0,False,ABIDE I,False
1009,sub-0051369,51369,4.25,False,33.0,False,ABIDE I,False
1010,sub-0051370,51370,6.0,False,1.0,False,ABIDE I,False
1011,sub-0051371,51371,5.9,False,50.0,False,ABIDE I,False
1012,sub-0051372,51372,6.0,False,1.0,False,ABIDE I,False
1013,sub-0051373,51373,6.0,False,1.0,False,ABIDE I,False
1014,sub-0051456,51456,2.066666666666667,False,18.0,False,ABIDE I,False
1015,sub-0051457,51457,4.8,False,1.0,False,ABIDE I,False
1016,sub-0051458,51458,3.9,False,7.0,False,ABIDE I,False
1017,sub-0051459,51459,5.0,False,1.0,False,ABIDE I,False
1018,sub-0051461,51461,3.0,False,861.0,False,ABIDE I,False
1019,sub-0051462,51462,3.6333333333333333,False,2.0,False,ABIDE I,False
1020,sub-0051463,51463,4.933333333333334,False,1.0,False,ABIDE I,False
1021,sub-0051464,51464,5.0,False,23.0,False,ABIDE I,False
1022,sub-0051465,51465,5.0,False,4.0,False,ABIDE I,False
1023,sub-0051467,51467,4.9,False,13.0,False,ABIDE I,False
1024,sub-0051468,51468,4.9,False,1.0,False,ABIDE I,False
1025,sub-0051469,51469,3.1666666666666665,False,1.0,False,ABIDE I,False
1026,sub-0051470,51470,5.0,False,5.0,False,ABIDE I,False
1027,sub-0051471,51471,4.666666666666667,False,1.0,False,ABIDE I,False
1028,sub-0051472,51472,4.966666666666667,False,6.0,False,ABIDE I,False
1029,sub-0051473,51473,4.633333333333334,False,81.0,False,ABIDE I,False
1030,sub-0051474,51474,4.2,False,603.0,False,ABIDE I,False
1031,sub-0051475,51475,4.266666666666667,False,64.0,False,ABIDE I,False
1032,sub-0051476,51476,4.766666666666667,False,41.0,False,ABIDE I,False
1033,sub-0051478,51478,4.866666666666666,False,14.0,False,ABIDE I,False
1034,sub-0051480,51480,5.0,False,481.0,False,ABIDE I,False
1035,sub-0051481,51481,3.433333333333333,False,1964.0,False,ABIDE I,False
1036,sub-0051482,51482,4.933333333333334,False,20.0,False,ABIDE I,False
1037,sub-0051483,51483,5.0,False,1.0,False,ABIDE I,False
1038,sub-0051484,51484,4.633333333333334,False,394.0,False,ABIDE I,False
1039,sub-0051485,51485,4.833333333333333,False,24.0,False,ABIDE I,False
1040,sub-0051487,51487,5.0,False,3.0,False,ABIDE I,False
1041,sub-0051488,51488,4.666666666666667,False,1.0,False,ABIDE I,False
1042,sub-0051489,51489,3.6666666666666665,False,1.0,False,ABIDE I,False
1043,sub-0051491,51491,5.0,False,384.0,False,ABIDE I,False
1044,sub-0051492,51492,4.933333333333334,False,3.0,False,ABIDE I,False
1045,sub-0051493,51493,4.966666666666667,False,2.0,False,ABIDE I,False
1046,sub-0051556,51556,4.730000102519989,False,13.0,False,ABIDE I,False
1047,sub-0051557,51557,7.003333485126495,False,234.0,False,ABIDE I,False
1048,sub-0051558,51558,4.546666765213013,False,1.0,False,ABIDE I,False
1049,sub-0051559,51559,6.160000133514404,False,1.0,False,ABIDE I,False
1050,sub-0051560,51560,5.280000114440918,False,22.0,False,ABIDE I,False
1051,sub-0051561,51561,6.416666805744171,False,82.0,False,ABIDE I,False
1052,sub-0051562,51562,6.013333463668824,False,4.0,False,ABIDE I,False
1053,sub-0051563,51563,6.0500001311302185,False,1.0,False,ABIDE I,False
1054,sub-0051564,51564,4.950000107288361,False,1.0,False,ABIDE I,False
1055,sub-0051565,51565,6.380000138282776,False,1.0,False,ABIDE I,False
1056,sub-0051566,51566,5.5000001192092896,False,9.0,False,ABIDE I,False
1057,sub-0051567,51567,4.803333437442779,False,1.0,False,ABIDE I,False
1058,sub-0051568,51568,2.78666672706604,False,24.0,False,ABIDE I,False
1059,sub-0051569,51569,4.18000009059906,False,55.0,False,ABIDE I,False
1060,sub-0051570,51570,6.34333347082138,False,2.0,False,ABIDE I,False
1061,sub-0051571,51571,5.756666791439057,False,33.0,False,ABIDE I,False
1062,sub-0051572,51572,6.013333463668824,False,150.0,False,ABIDE I,False
1063,sub-0051573,51573,5.426666784286499,False,73.0,False,ABIDE I,False
1064,sub-0051574,51574,6.380000138282776,False,1.0,False,ABIDE I,False
1065,sub-0051575,51575,2.09000004529953,False,1.0,False,ABIDE I,False
1066,sub-0051576,51576,4.25333342552185,False,1.0,False,ABIDE I,False
1067,sub-0051577,51577,6.820000147819519,False,1.0,False,ABIDE I,False
1068,sub-0051578,51578,4.216666758060455,False,82.0,False,ABIDE I,False
1069,sub-0051579,51579,6.636666810512542,False,6.0,False,ABIDE I,False
1070,sub-0051580,51580,4.840000104904175,False,40.0,False,ABIDE I,False
1071,sub-0051581,51581,2.346666717529297,False,16.0,False,ABIDE I,False
1072,sub-0051582,51582,4.766666769981384,False,5.0,False,ABIDE I,False
1073,sub-0051583,51583,6.453333473205566,False,1.0,False,ABIDE I,False
1074,sub-0051584,51584,3.8133334159851073,False,44.0,False,ABIDE I,False
1075,sub-0051585,51585,5.023333442211151,False,32.0,False,ABIDE I,False
1076,sub-0051606,51606,6.0,False,1.0,False,ABIDE I,False
1077,sub-0051607,51607,3.7,False,25.0,False,ABIDE I,False
1078,sub-28675,28675,7.41791657358408,False,1.0,False,ABIDE II,False
1079,sub-28676,28676,7.085416577756405,False,1.0,False,ABIDE II,False
1080,sub-28677,28677,6.404583252966404,False,1.0,False,ABIDE II,False
1081,sub-28678,28678,4.924166604876518,False,4.0,False,ABIDE II,False
1082,sub-28679,28679,6.95083324611187,False,1.0,False,ABIDE II,False
1083,sub-28680,28680,4.939999938011169,False,1.0,False,ABIDE II,False
1084,sub-28682,28682,6.436249919235706,False,1.0,False,ABIDE II,False
1085,sub-28684,28684,7.0537499114871025,False,2.0,False,ABIDE II,False
1086,sub-28685,28685,5.834583260118961,False,10.0,False,ABIDE II,False
1087,sub-28686,28686,7.212083242833614,False,10.0,False,ABIDE II,False
1088,sub-28688,28688,7.2279165759682655,False,1.0,False,ABIDE II,False
1089,sub-28689,28689,5.383333265781403,False,7.0,False,ABIDE II,False
1090,sub-28690,28690,7.204166576266289,False,1.0,False,ABIDE II,False
1091,sub-28691,28691,7.037916578352451,False,1.0,False,ABIDE II,False
1092,sub-28692,28692,7.29124990850687,False,1.0,False,ABIDE II,False
1093,sub-28693,28693,2.67583329975605,False,1.0,False,ABIDE II,False
1094,sub-28694,28694,6.713333249092102,False,47.0,False,ABIDE II,False
1095,sub-28695,28695,7.212083242833614,False,1.0,False,ABIDE II,False
1096,sub-28696,28696,7.140833243727684,False,18.0,False,ABIDE II,False
1097,sub-28697,28697,7.156666576862335,False,1.0,False,ABIDE II,False
1098,sub-28698,28698,6.562916584312916,False,1.0,False,ABIDE II,False
1099,sub-28699,28699,7.394166573882103,False,1.0,False,ABIDE II,False
1100,sub-28700,28700,7.409999907016754,False,1.0,False,ABIDE II,False
1101,sub-28701,28701,7.330833241343498,False,1.0,False,ABIDE II,False
1102,sub-28702,28702,6.167083255946636,False,1.0,False,ABIDE II,False
1103,sub-28703,28703,7.330833241343498,False,1.0,False,ABIDE II,False
1104,sub-28704,28704,7.433749906718731,False,1.0,False,ABIDE II,False
1105,sub-28705,28705,7.425833240151405,False,9.0,False,ABIDE II,False
1106,sub-28706,28706,7.140833243727684,False,1.0,False,ABIDE II,False
1107,sub-28707,28707,7.029999911785126,False,10.0,False,ABIDE II,False
1108,sub-28708,28708,5.929583258926868,False,6.0,False,ABIDE II,False
1109,sub-28709,28709,7.4812499061226845,False,14.0,False,ABIDE II,False
1110,sub-28710,28710,6.966666579246521,False,1.0,False,ABIDE II,False
1111,sub-28714,28714,7.433749906718731,False,1.0,False,ABIDE II,False
1112,sub-28715,28715,6.032499924302101,False,1.0,False,ABIDE II,False
1113,sub-28716,28716,7.48916657269001,False,1.0,False,ABIDE II,False
1114,sub-28717,28717,4.694583274424076,False,3.0,False,ABIDE II,False
1115,sub-28718,28718,7.330833241343498,False,1.0,False,ABIDE II,False
1116,sub-28719,28719,7.473333239555359,False,1.0,False,ABIDE II,False
1117,sub-28720,28720,7.386249907314777,False,51.0,False,ABIDE II,False
1118,sub-28721,28721,7.497083239257336,False,1.0,False,ABIDE II,False
1119,sub-28722,28722,7.497083239257336,False,3.0,False,ABIDE II,False
1120,sub-28723,28723,7.037916578352451,False,1.0,False,ABIDE II,False
1121,sub-28724,28724,6.35708325356245,False,1.0,False,ABIDE II,False
1122,sub-28725,28725,7.188333243131638,False,1.0,False,ABIDE II,False
1123,sub-28726,28726,7.21999990940094,False,1.0,False,ABIDE II,False
1124,sub-28727,28727,7.117083244025707,False,4.0,False,ABIDE II,False
1125,sub-28728,28728,7.085416577756405,False,1.0,False,ABIDE II,False
1126,sub-28729,28729,7.449583239853382,False,1.0,False,ABIDE II,False
1127,sub-28730,28730,7.251666575670242,False,1.0,False,ABIDE II,False
1128,sub-28731,28731,7.362499907612801,False,1.0,False,ABIDE II,False
1129,sub-28732,28732,7.275416575372219,False,1.0,False,ABIDE II,False
1130,sub-28733,28733,7.4812499061226845,False,1.0,False,ABIDE II,False
1131,sub-28742,28742,4.8,False,1.0,False,ABIDE II,False
1132,sub-28743,28743,4.8,False,7.0,False,ABIDE II,False
1133,sub-28744,28744,4.166666666666667,False,1.0,False,ABIDE II,False
1134,sub-28746,28746,5.066666666666666,False,35.0,False,ABIDE II,False
1135,sub-28747,28747,4.7,False,2.0,False,ABIDE II,False
1136,sub-28748,28748,5.033333333333333,False,960.0,False,ABIDE II,False
1137,sub-28749,28749,4.866666666666666,False,73.0,False,ABIDE II,False
1138,sub-28750,28750,3.8666666666666667,False,619.0,False,ABIDE II,False
1139,sub-28752,28752,4.866666666666666,False,259.0,False,ABIDE II,False
1140,sub-28753,28753,4.833333333333333,False,3.0,False,ABIDE II,False
1141,sub-28754,28754,4.066666666666666,False,566.0,False,ABIDE II,False
1142,sub-28760,28760,5.033333333333333,False,1.0,False,ABIDE II,False
1143,sub-28784,28784,2.2333333333333334,False,102.0,False,ABIDE II,False
1144,sub-28785,28785,4.333333333333333,False,27.0,False,ABIDE II,False
1145,sub-28786,28786,1.6,False,1758.0,False,ABIDE II,False
1146,sub-28787,28787,5.0,False,343.0,False,ABIDE II,False
1147,sub-28788,28788,4.366666666666666,False,8.0,False,ABIDE II,False
1148,sub-28789,28789,4.833333333333333,False,1.0,False,ABIDE II,False
1149,sub-28790,28790,3.3666666666666667,False,204.0,False,ABIDE II,False
1150,sub-28791,28791,4.866666666666666,False,58.0,False,ABIDE II,False
1151,sub-28792,28792,4.966666666666667,False,1.0,False,ABIDE II,False
1152,sub-28793,28793,3.8333333333333335,False,30.0,False,ABIDE II,False
1153,sub-28795,28795,5.033333333333333,False,159.0,False,ABIDE II,False
1154,sub-28796,28796,4.766666666666667,False,73.0,False,ABIDE II,False
1155,sub-28797,28797,4.8,False,825.0,False,ABIDE II,False
1156,sub-28798,28798,3.8666666666666667,False,557.0,False,ABIDE II,False
1157,sub-28800,28800,2.1333333333333333,False,1.0,False,ABIDE II,False
1158,sub-28801,28801,4.666666666666667,False,13.0,False,ABIDE II,False
1159,sub-28802,28802,2.933333333333333,False,1730.0,False,ABIDE II,False
1160,sub-28803,28803,4.666666666666667,False,23.0,False,ABIDE II,False
1161,sub-28804,28804,4.566666666666666,False,445.0,False,ABIDE II,False
1162,sub-28805,28805,4.6,False,327.0,False,ABIDE II,False
1163,sub-28806,28806,4.9,False,126.0,False,ABIDE II,False
1164,sub-28807,28807,4.966666666666667,False,3.0,False,ABIDE II,False
1165,sub-28808,28808,3.6,False,720.0,False,ABIDE II,False
1166,sub-28809,28809,4.133333333333334,False,10.0,False,ABIDE II,False
1167,sub-28810,28810,4.933333333333334,False,9.0,False,ABIDE II,False
1168,sub-28811,28811,3.8,False,10.0,False,ABIDE II,False
1169,sub-28813,28813,4.966666666666667,False,41.0,False,ABIDE II,False
1170,sub-28814,28814,4.566666666666666,False,209.0,False,ABIDE II,False
1171,sub-28815,28815,3.6,False,24.0,False,ABIDE II,False
1172,sub-28817,28817,3.6333333333333333,False,1230.0,False,ABIDE II,False
1173,sub-28819,28819,1.3333333333333333,False,1.0,False,ABIDE II,False
1174,sub-28820,28820,4.766666666666667,False,2.0,False,ABIDE II,False
1175,sub-28821,28821,3.2666666666666666,False,13.0,False,ABIDE II,False
1176,sub-28822,28822,4.133333333333334,False,371.0,False,ABIDE II,False
1177,sub-28824,28824,4.666666666666667,False,320.0,False,ABIDE II,False
1178,sub-28825,28825,3.2333333333333334,False,424.0,False,ABIDE II,False
1179,sub-28826,28826,4.6,False,2.0,False,ABIDE II,False
